sample,sample_size,pct_fragments_clade,n_fragments_clade,n_fragments_taxon,n_minimisers,n_distinct_minimisers,rank,n_taxa_in_rank,ncbi_id,taxon,domain,kingdom,phylum,class,order,family,genus,species,db_n_minimisers_taxon,db_n_minimisers_clade,ratio_taxon,ratio_clade,pvalue,padj,significance
PD52812a,4337622,0.08,3343,24,73809,57369,F,50,1300,Streptococcaceae,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,NA,NA,10738,8632391,5.3426150121065374,0.006645783306154691,0,0,Significant
PD52812a,4337622,0.08,3319,3082,73176,57134,G,69,1301,Streptococcus,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA,1420046,7157238,0.04023390791565907,0.007982688294003917,0,0,Significant
PD52812a,4337622,0,57,57,2908,2469,S,144,712623,Streptococcus sp. oral taxon 061,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_sp._oral_taxon_061,27195,27195,0.09078874793160507,0.09078874793160507,0,0,Significant
PD52812a,4337622,0,12,12,666,572,S,144,2759692,Streptococcus sp. Marseille-Q3533,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_sp._Marseille-Q3533,34057,34057,0.01679537246381067,0.01679537246381067,0,0,Significant
PD52812a,4337622,0,2,2,315,293,S,144,2972784,Streptococcus sp. Marseille-Q6470,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_sp._Marseille-Q6470,29396,29396,0.00996734249557763,0.00996734249557763,0,0,Significant
PD52812a,4337622,0,2,2,189,154,S,144,2598453,Streptococcus sp. 116-D4,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_sp._116-D4,25584,25584,0.006019387116948093,0.006019387116948093,0,0,Significant
PD52812a,4337622,0,1,1,176,151,S,144,712633,Streptococcus sp. oral taxon 431,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_sp._oral_taxon_431,44138,44138,0.003421088404549368,0.003421088404549368,0,0,Significant
PD52812a,4337622,0,1,1,26,26,S,144,2576376,Streptococcus sp. 1643,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_sp._1643,10934,10934,0.0023779037863544904,0.0023779037863544904,1.7541092982404293e-142,2.525917389466218e-140,Significant
PD52812a,4337622,0,18,16,2636,2316,S,144,28037,Streptococcus mitis,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_mitis,134593,153381,0.017207432778822078,0.0150996538032742,0,0,Significant
PD52812a,4337622,0,13,13,767,109,S,144,1314,Streptococcus pyogenes,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_pyogenes,210754,213749,5.171906583030453e-4,5.099439061703213e-4,5.1552745794485785e-95,7.423595394405953e-93,Significant
PD52812a,4337622,0,12,11,836,748,S,144,1318,Streptococcus parasanguinis,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_parasanguinis,15365,53718,0.04868206963878945,0.013924569045757474,0,0,Significant
PD52812a,4337622,0,7,7,899,808,S,144,1303,Streptococcus oralis,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_oralis,251805,314078,0.0032088322312900856,0.0025726093518170646,0,0,Significant
PD52812a,4337622,0,7,7,201,162,S,144,1302,Streptococcus gordonii,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_gordonii,185881,185914,8.715253307223439e-4,8.713706337338769e-4,9.36109200505536e-281,1.3479972487279718e-278,Significant
PD52812a,4337622,0,5,5,392,270,S,144,1311,Streptococcus agalactiae,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_agalactiae,65077,72531,0.004148931266038693,0.003722546221615585,0,0,Significant
PD52812a,4337622,0,3,3,146,107,S,144,76860,Streptococcus constellatus,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_constellatus,28736,30800,0.003723552338530067,0.003474025974025974,0,0,Significant
PD52812a,4337622,0,4,4,222,199,S,144,1305,Streptococcus sanguinis,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_sanguinis,224702,244449,8.856173954837963e-4,8.140757376794342e-4,0,0,Significant
PD52812a,4337622,0,2,2,235,142,S,144,1304,Streptococcus salivarius,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_salivarius,170711,193712,8.318151730116981e-4,7.330469976046915e-4,5.841987342890124e-199,8.412461773761779e-197,Significant
PD52812a,4337622,0,2,2,122,44,S,144,1340,Streptococcus porcinus,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_porcinus,100028,100028,4.398768344863438e-4,4.398768344863438e-4,2.655600795273945e-32,3.824065145194481e-30,Significant
PD52812a,4337622,0,1,1,62,62,S,144,33040,Streptococcus milleri,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_milleri,13124,13124,0.004724169460530326,0.004724169460530326,0,0,Significant
PD52812a,4337622,0,1,1,47,42,S,144,45634,Streptococcus cristatus,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_cristatus,54461,122807,7.711940654780486e-4,3.4200004885714984e-4,2.5293573100910937e-21,3.642274526531175e-19,Significant
PD52812a,4337622,0,1,1,392,354,S,144,68892,Streptococcus infantis,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_infantis,31321,31321,0.011302321126400817,0.011302321126400817,0,0,Significant
PD52812a,4337622,0,1,1,100,49,S,144,1308,Streptococcus thermophilus,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_thermophilus,141512,151734,3.4626038781163435e-4,3.229335547734852e-4,2.0279699368270649e-22,2.920276709030973e-20,Significant
PD52812a,4337622,0,16,1,2564,1890,F,50,186828,Carnobacteriaceae,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,NA,NA,738,1426588,2.5609756097560976,0.0013248394070327243,0,0,Significant
PD52812a,4337622,0,15,2,2262,1846,G,69,117563,Granulicatella,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,NA,389,139271,4.745501285347044,0.013254733576983004,0,0,Significant
PD52812a,4337622,0,13,13,2108,1719,S,144,46124,Granulicatella adiacens,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella_adiacens,89283,89310,0.01925338530291321,0.019247564662411825,0,0,Significant
PD52812a,4337622,0,6,0,1294,498,F,50,33958,Lactobacillaceae,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,NA,NA,152395,14352926,0.0032678237474982777,3.4696757999030996e-5,1,1,Non-significant
PD52812a,4337622,0,5,1,587,172,G,69,1578,Lactobacillus,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA,214458,2538385,8.020218411064171e-4,6.775961881274905e-5,0.9998220764881399,1,Non-significant
PD52812a,4337622,0,2,2,57,34,S,144,47770,Lactobacillus crispatus,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_crispatus,190490,198128,1.784870596881726e-4,1.7160623435354922e-4,4.708181363146591e-5,0.006779781162931091,Significant
PD52812a,4337622,0,1,1,19,19,S,144,1596,Lactobacillus gasseri,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_gasseri,82900,84662,2.2919179734620025e-4,2.2442181852543052e-4,1.4401450491928508e-5,0.0020738088708377052,Significant
PD52812a,4337622,0,1,1,51,32,S,144,147802,Lactobacillus iners,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_iners,73170,73170,4.373377067104004e-4,4.373377067104004e-4,7.838530965742258e-24,1.128748459066885e-21,Significant
PD52812a,4337622,0,1,0,82,66,G,69,2767885,Latilactobacillus,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,NA,23543,510605,0.0028033810474451006,1.2925842872670655e-4,0.0011082550237172947,0.07646959663649333,Non-significant
PD52812a,4337622,0,1,1,61,55,S,144,28038,Latilactobacillus curvatus,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus_curvatus,166074,168269,3.311776677866493e-4,3.268575911189821e-4,2.0136452112151658e-25,2.899649104149839e-23,Significant
PD52812a,4337622,0,2,0,828,193,F,50,81852,Enterococcaceae,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,NA,NA,7642,4602835,0.025255168803978018,4.1930679678937e-5,1,1,Non-significant
PD52812a,4337622,0,2,0,319,130,G,69,1350,Enterococcus,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,NA,650946,3386884,1.9970934609015188e-4,3.838336358729735e-5,1,1,Non-significant
PD52812a,4337622,0,1,1,71,31,S,144,33945,Enterococcus avium,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus_avium,266114,266114,1.1649142848553627e-4,1.1649142848553627e-4,0.06549309100224791,1,Non-significant
PD52812a,4337622,0,1,1,22,20,S,144,44008,Enterococcus cecorum,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus_cecorum,137234,137234,1.4573647929813313e-4,1.4573647929813313e-4,0.012754037474330869,1,Non-significant
PD52812a,4337622,0,1,0,112,59,F,50,186827,Aerococcaceae,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,NA,NA,81,666219,0.7283950617283951,8.855946768254883e-5,0.511411804755433,1,Non-significant
PD52812a,4337622,0,1,0,27,25,G,69,46123,Abiotrophia,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,NA,0,63566,Inf,3.9329201145266336e-4,1.9734342179226083e-16,1.3616696103665997e-14,Significant
PD52812a,4337622,0,1,1,27,25,S,144,46125,Abiotrophia defectiva,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia_defectiva,63566,63566,3.9329201145266336e-4,3.9329201145266336e-4,1.9734342179226083e-16,2.841745273808556e-14,Significant
PD52812a,4337622,0.02,784,125,21740,16054,G,69,1378,Gemella,Bacteria,NA,Bacillota,Bacilli,Bacillales,NA,Gemella,NA,5004,303032,3.2082334132693844,0.05297790332374139,0,0,Significant
PD52812a,4337622,0.01,622,622,17228,13403,S,144,1379,Gemella haemolysans,Bacteria,NA,Bacillota,Bacilli,Bacillales,NA,Gemella,Gemella_haemolysans,104903,104903,0.1277656501720637,0.1277656501720637,0,0,Significant
PD52812a,4337622,0,20,20,962,894,S,144,84135,Gemella sanguinis,Bacteria,NA,Bacillota,Bacilli,Bacillales,NA,Gemella,Gemella_sanguinis,46818,46818,0.01909521978726131,0.01909521978726131,0,0,Significant
PD52812a,4337622,0,16,16,1682,514,S,144,29391,Gemella morbillorum,Bacteria,NA,Bacillota,Bacilli,Bacillales,NA,Gemella,Gemella_morbillorum,60763,60763,0.008459095173049389,0.008459095173049389,0,0,Significant
PD52812a,4337622,0,1,1,51,41,S,144,1785995,Gemella sp. oral taxon 928,Bacteria,NA,Bacillota,Bacilli,Bacillales,NA,Gemella,Gemella_sp._oral_taxon_928,2133,2133,0.01922175339896859,0.01922175339896859,0,0,Significant
PD52812a,4337622,0,5,0,1289,424,F,50,90964,Staphylococcaceae,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,NA,NA,37089,7916442,0.011431960958774839,5.3559414696652865e-5,1,1,Non-significant
PD52812a,4337622,0,5,3,892,346,G,69,1279,Staphylococcus,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,NA,866334,5953342,3.993840712704338e-4,5.8118616400670416e-5,0.9999999999999991,1,Non-significant
PD52812a,4337622,0,2,2,74,72,S,144,1282,Staphylococcus epidermidis,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus_epidermidis,255776,256867,2.814963092706118e-4,2.803007003624444e-4,3.928075690812261e-25,5.656428994769656e-23,Significant
PD52812a,4337622,0,1,0,2676,753,F,50,186817,Bacillaceae,Bacteria,NA,Bacillota,Bacilli,Bacillales,Bacillaceae,NA,NA,762737,36622792,9.872341318173893e-4,2.0560966515059802e-5,1,1,Non-significant
PD52812a,4337622,0,1,0,15,14,G,69,1055323,Aeribacillus,Bacteria,NA,Bacillota,Bacilli,Bacillales,Bacillaceae,Aeribacillus,NA,0,108945,Inf,1.285052090504383e-4,0.08273833842584052,1,Non-significant
PD52812a,4337622,0,1,1,15,14,S,144,33936,Aeribacillus pallidus,Bacteria,NA,Bacillota,Bacilli,Bacillales,Bacillaceae,Aeribacillus,Aeribacillus_pallidus,108945,108945,1.285052090504383e-4,1.285052090504383e-4,0.08273833842584052,1,Non-significant
PD52812a,4337622,0.04,1672,1,47446,29988,F,50,1843491,Selenomonadaceae,Bacteria,NA,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,NA,NA,61,904247,491.60655737704917,0.03316350510424696,0,0,Significant
PD52812a,4337622,0.04,1671,604,47372,29962,G,69,970,Selenomonas,Bacteria,NA,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,NA,15113,634692,1.9825315953152916,0.04720714929446094,0,0,Significant
PD52812a,4337622,0.02,916,916,33745,21568,S,144,712528,Selenomonas sp. oral taxon 126,Bacteria,NA,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas_sp._oral_taxon_126,78207,78207,0.27578094032503486,0.27578094032503486,0,0,Significant
PD52812a,4337622,0,4,4,309,206,S,144,713030,Selenomonas sp. oral taxon 136,Bacteria,NA,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas_sp._oral_taxon_136,41521,41521,0.00496134486163628,0.00496134486163628,0,0,Significant
PD52812a,4337622,0,3,3,212,131,S,144,712538,Selenomonas sp. oral taxon 478,Bacteria,NA,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas_sp._oral_taxon_478,36335,36335,0.0036053392046236413,0.0036053392046236413,0,0,Significant
PD52812a,4337622,0,2,2,790,490,S,144,1884263,Selenomonas sp. oral taxon 920,Bacteria,NA,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas_sp._oral_taxon_920,69918,69918,0.00700820961697989,0.00700820961697989,0,0,Significant
PD52812a,4337622,0,30,29,983,777,S,144,69823,Selenomonas sputigena,Bacteria,NA,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas_sputigena,139435,177885,0.005572488973356761,0.0043679905556960955,0,0,Significant
PD52812a,4337622,0,7,7,2278,1412,S,144,2754044,Selenomonas timonae,Bacteria,NA,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas_timonae,61914,61914,0.022805827438059242,0.022805827438059242,0,0,Significant
PD52812a,4337622,0.02,968,1,25658,20932,F,50,31977,Veillonellaceae,Bacteria,NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,NA,NA,218,1060505,96.01834862385321,0.019737766441459494,0,0,Significant
PD52812a,4337622,0.01,615,296,19226,15416,G,69,29465,Veillonella,Bacteria,NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,NA,67496,487472,0.22839871992414365,0.03162438047723767,0,0,Significant
PD52812a,4337622,0.01,256,256,9696,7919,S,144,39777,Veillonella atypica,Bacteria,NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella_atypica,59745,59745,0.13254665662398527,0.13254665662398527,0,0,Significant
PD52812a,4337622,0,55,55,3001,2554,S,144,423477,Veillonella rogosae,Bacteria,NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella_rogosae,78300,78300,0.03261813537675606,0.03261813537675606,0,0,Significant
PD52812a,4337622,0,3,3,532,403,S,144,29466,Veillonella parvula,Bacteria,NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella_parvula,116480,135678,0.0034598214285714284,0.0029702678400330192,0,0,Significant
PD52812a,4337622,0,3,3,617,223,S,144,2682456,Veillonella nakazawae,Bacteria,NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella_nakazawae,23147,23147,0.009634077850261373,0.009634077850261373,0,0,Significant
PD52812a,4337622,0,2,2,298,257,S,144,39778,Veillonella dispar,Bacteria,NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella_dispar,37066,37066,0.006933577942049318,0.006933577942049318,0,0,Significant
PD52812a,4337622,0.01,352,1,6404,5489,G,69,39948,Dialister,Bacteria,NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Dialister,NA,60965,193736,0.09003526613630772,0.028332369822851717,0,0,Significant
PD52812a,4337622,0.01,351,351,6368,5463,S,144,39950,Dialister pneumosintes,Bacteria,NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister_pneumosintes,38956,38956,0.14023513707772872,0.14023513707772872,0,0,Significant
PD52812a,4337622,0.01,627,46,55948,12493,F,50,186803,Lachnospiraceae,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,NA,NA,187674,8029561,0.06656755863891642,0.0015558758442709383,0,0,Significant
PD52812a,4337622,0.01,577,0,50358,11176,G,69,1164882,Lachnoanaerobaculum,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,NA,0,85054,Inf,0.13139887600818304,0,0,Significant
PD52812a,4337622,0.01,577,577,50358,11176,S,144,617123,Lachnoanaerobaculum umeaense,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,Lachnoanaerobaculum_umeaense,85054,85054,0.13139887600818304,0.13139887600818304,0,0,Significant
PD52812a,4337622,0,4,1,361,116,G,69,841,Roseburia,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Roseburia,NA,36244,414219,0.00320052974285399,2.800450969173312e-4,3.2201202023143616e-39,2.2218829395969093e-37,Significant
PD52812a,4337622,0,2,2,114,57,S,144,301301,Roseburia hominis,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Roseburia,Roseburia_hominis,134986,134986,4.2226601277169486e-4,4.2226601277169486e-4,6.852538028377966e-39,9.867654760864271e-37,Significant
PD52812a,4337622,0,1,0,110,35,S,144,166486,Roseburia intestinalis,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Roseburia,Roseburia_intestinalis,126719,158227,2.7620167457129553e-4,2.2120118563835503e-4,1.186936919857668e-8,1.709189164595042e-6,Significant
PD52812a,4337622,0.01,261,0,6946,5813,F,50,543314,Eubacteriales Family XIII. Incertae Sedis,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Eubacteriales_Family_XIII._Incertae_Sedis,NA,NA,107,580141,54.32710280373832,0.010019977901923842,0,0,Significant
PD52812a,4337622,0.01,261,29,6852,5785,G,69,86331,Mogibacterium,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Eubacteriales_Family_XIII._Incertae_Sedis,Mogibacterium,NA,3552,136715,1.62865990990991,0.04231430347803825,0,0,Significant
PD52812a,4337622,0,202,202,5724,4814,S,144,114527,Mogibacterium diversum,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Eubacteriales_Family_XIII._Incertae_Sedis,Mogibacterium,Mogibacterium_diversum,80124,80124,0.060081873096700114,0.060081873096700114,0,0,Significant
PD52812a,4337622,0,30,30,750,650,S,144,86332,Mogibacterium pumilum,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Eubacteriales_Family_XIII._Incertae_Sedis,Mogibacterium,Mogibacterium_pumilum,53039,53039,0.012255133015328344,0.012255133015328344,0,0,Significant
PD52812a,4337622,0,4,0,1232,398,F,50,216572,Oscillospiraceae,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,NA,NA,30763,4518007,0.012937619868023274,8.809193965392263e-5,0.5713897064698317,1,Non-significant
PD52812a,4337622,0,2,2,276,143,G,69,216851,Faecalibacterium,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,NA,278214,928845,5.139928256665732e-4,1.5395464259375892e-4,1.4543198060337257e-11,1.0034806661632708e-9,Significant
PD52812a,4337622,0,1,0,20,13,G,69,236752,Fastidiosipila,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Fastidiosipila,NA,0,53641,Inf,2.4235193229059861e-4,8.167513483433397e-5,0.005635584303569044,Significant
PD52812a,4337622,0,1,1,20,13,S,144,236753,Fastidiosipila sanguinis,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Fastidiosipila,Fastidiosipila_sanguinis,53641,53641,2.4235193229059861e-4,2.4235193229059861e-4,8.167513483433397e-5,0.011761219416144091,Significant
PD52812a,4337622,0,1,0,20,15,G,69,1918385,Acutalibacter,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Acutalibacter,NA,0,120858,Inf,1.2411259494613514e-4,0.09701042977096336,1,Non-significant
PD52812a,4337622,0,1,1,20,15,S,144,1796620,Acutalibacter muris,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Acutalibacter,Acutalibacter_muris,120858,120858,1.2411259494613514e-4,1.2411259494613514e-4,0.09701042977096336,1,Non-significant
PD52812a,4337622,0,127,1,5386,3843,F,50,1570339,Peptoniphilaceae,Bacteria,NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,NA,NA,3728,856719,1.0308476394849786,0.00448571818764379,0,0,Significant
PD52812a,4337622,0,123,0,4563,3609,G,69,543311,Parvimonas,Bacteria,NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Parvimonas,NA,0,108164,Inf,0.03336599977811471,0,0,Significant
PD52812a,4337622,0,123,123,4563,3609,S,144,33033,Parvimonas micra,Bacteria,NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Parvimonas,Parvimonas_micra,108164,108164,0.03336599977811471,0.03336599977811471,0,0,Significant
PD52812a,4337622,0,2,1,87,51,G,69,162289,Peptoniphilus,Bacteria,NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,NA,6433,225163,0.007927871910461681,2.2650257813228638e-4,2.164748492948138e-12,1.4936764601342152e-10,Significant
